coord1,coord2,sample,group
4637,4923,V1_2,BG_rank2
4485,5010,V1_2,Stroma
4637,5097,V1_2,Stroma
4485,5185,V1_2,Stroma
4637,5272,V1_2,BG_rank2
4485,5359,V1_2,BG_rank2
4637,5446,V1_2,BG_rank2
4486,5533,V1_2,BG_rank2
4637,5620,V1_2,BG_rank2
4486,5708,V1_2,BG_rank2
4637,5795,V1_2,Stroma
4486,5882,V1_2,BG_rank4
4638,5969,V1_2,Stroma
4486,6056,V1_2,BG_rank4
4638,6143,V1_2,Stroma
4486,6231,V1_2,Stroma
4638,6318,V1_2,Stroma
4486,6405,V1_2,Stroma
4638,6492,V1_2,Stroma
4486,6579,V1_2,Stroma
4638,6666,V1_2,Stroma
4487,6754,V1_2,Stroma
4638,6841,V1_2,BG_rank3
4487,6928,V1_2,BG_rank4
4638,7015,V1_2,Stroma
4487,7102,V1_2,BG_rank3
4639,7189,V1_2,BG_rank3
4487,7277,V1_2,BG_rank1
4639,7364,V1_2,BG_rank3
4487,7451,V1_2,BG_rank3
4639,7538,V1_2,BG_rank1
4487,7625,V1_2,Exclude
4639,7712,V1_2,BG_rank1
4487,7800,V1_2,BG_rank3
4639,7887,V1_2,BG_rank3
4487,7974,V1_2,Stroma
4639,8061,V1_2,Stroma
4488,8148,V1_2,Stroma
4639,8235,V1_2,Exclude
4488,8323,V1_2,Stroma
4639,8410,V1_2,BG_rank1
4488,8497,V1_2,BG_rank3
4640,8584,V1_2,Stroma
4488,8671,V1_2,BG_rank1
4640,8758,V1_2,BG_rank1
4488,8845,V1_2,Exclude
4640,8933,V1_2,BG_rank1
4488,9020,V1_2,BG_rank3
4640,9107,V1_2,BG_rank2
4488,9194,V1_2,BG_rank3
4640,9281,V1_2,BG_rank3
4489,9368,V1_2,BG_rank3
4640,9455,V1_2,BG_rank2
4489,9543,V1_2,BG_rank2
4640,9630,V1_2,BG_rank2
4489,9717,V1_2,Stroma
4641,9804,V1_2,Stroma
4489,9891,V1_2,Exclude
4641,9978,V1_2,Exclude
4489,10066,V1_2,Exclude
4641,10153,V1_2,BG_rank1
4489,10240,V1_2,Exclude
4641,10327,V1_2,Stroma
4489,10414,V1_2,Exclude
4641,10501,V1_2,Stroma
4489,10589,V1_2,BG_rank1
4641,10676,V1_2,Stroma
4490,10763,V1_2,BG_rank3
4641,10850,V1_2,Stroma
4490,10937,V1_2,Stroma
4641,11024,V1_2,Stroma
4490,11112,V1_2,Stroma
4642,11199,V1_2,BG_rank3
4490,11286,V1_2,Stroma
4642,11373,V1_2,Exclude
4490,11460,V1_2,Stroma
4642,11547,V1_2,Stroma
4490,11635,V1_2,Stroma
4642,11722,V1_2,Stroma
4490,11809,V1_2,Stroma
4642,11896,V1_2,Stroma
4491,11983,V1_2,Stroma
4642,12070,V1_2,Stroma
4491,12158,V1_2,Stroma
4642,12245,V1_2,Stroma
4491,12332,V1_2,Stroma
4643,12419,V1_2,Stroma
4491,12506,V1_2,Stroma
4643,12593,V1_2,Stroma
4787,2918,V1_2,Stroma
4939,3005,V1_2,Stroma
4787,3093,V1_2,BG_rank4
4939,3180,V1_2,BG_rank4
4787,3267,V1_2,Stroma
4939,3354,V1_2,Stroma
4787,3441,V1_2,Stroma
4939,3528,V1_2,Stroma
4787,3616,V1_2,Stroma
4939,3703,V1_2,Stroma
4788,3790,V1_2,Stroma
4939,3877,V1_2,Stroma
4788,3964,V1_2,Stroma
4939,4051,V1_2,Stroma
4788,4139,V1_2,Stroma
4940,4226,V1_2,Stroma
4788,4313,V1_2,Stroma
4940,4400,V1_2,Stroma
4788,4487,V1_2,BG_rank4
4940,4574,V1_2,BG_rank4
4788,4662,V1_2,BG_rank4
4940,4749,V1_2,BG_rank4
4788,4836,V1_2,BG_rank2
4940,4923,V1_2,BG_rank4
4788,5010,V1_2,BG_rank2
4940,5097,V1_2,BG_rank2
4789,5184,V1_2,BG_rank4
4940,5272,V1_2,Stroma
4789,5359,V1_2,BG_rank4
4940,5446,V1_2,Stroma
4789,5533,V1_2,Exclude
4941,5620,V1_2,Stroma
4789,5707,V1_2,Stroma
4941,5794,V1_2,Stroma
4789,5882,V1_2,Stroma
4941,5969,V1_2,Stroma
4789,6056,V1_2,Stroma
4941,6143,V1_2,Stroma
4789,6230,V1_2,Stroma
4941,6317,V1_2,Stroma
4790,6405,V1_2,Stroma
4941,6492,V1_2,Stroma
4790,6579,V1_2,Stroma
4941,6666,V1_2,Stroma
4790,6753,V1_2,Stroma
4942,6840,V1_2,Stroma
4790,6928,V1_2,Stroma
4942,7015,V1_2,Stroma
4790,7102,V1_2,Stroma
4942,7189,V1_2,BG_rank3
4790,7276,V1_2,BG_rank3
4942,7363,V1_2,BG_rank3
4790,7451,V1_2,BG_rank1
4942,7538,V1_2,BG_rank1
4791,7625,V1_2,BG_rank3
4942,7712,V1_2,BG_rank3
4791,7799,V1_2,BG_rank1
4942,7886,V1_2,BG_rank1
4791,7974,V1_2,BG_rank1
4943,8061,V1_2,Exclude
4791,8148,V1_2,Exclude
4943,8235,V1_2,Exclude
4791,8322,V1_2,Exclude
4943,8409,V1_2,Exclude
4791,8497,V1_2,Stroma
4943,8584,V1_2,BG_rank1
4791,8671,V1_2,Stroma
4943,8758,V1_2,Stroma
4791,8845,V1_2,Stroma
4943,8932,V1_2,Stroma
4792,9020,V1_2,Stroma
4943,9107,V1_2,Stroma
4792,9194,V1_2,BG_rank3
4943,9281,V1_2,Stroma
4792,9368,V1_2,BG_rank3
4944,9455,V1_2,Stroma
4792,9543,V1_2,Stroma
4944,9630,V1_2,Stroma
4792,9717,V1_2,BG_rank3
4944,9804,V1_2,Stroma
4792,9891,V1_2,Stroma
4944,9978,V1_2,Stroma
4792,10065,V1_2,Stroma
4944,10153,V1_2,BG_rank3
4793,10240,V1_2,Stroma
4944,10327,V1_2,BG_rank1
4793,10414,V1_2,BG_rank1
4944,10501,V1_2,BG_rank2
4793,10588,V1_2,Stroma
4945,10675,V1_2,Stroma
4793,10763,V1_2,Stroma
4945,10850,V1_2,Stroma
4793,10937,V1_2,Stroma
4945,11024,V1_2,BG_rank1
4793,11111,V1_2,BG_rank1
4945,11198,V1_2,BG_rank3
4793,11286,V1_2,BG_rank3
4945,11373,V1_2,BG_rank2
4793,11460,V1_2,Exclude
4945,11547,V1_2,BG_rank4
4794,11634,V1_2,BG_rank3
4945,11721,V1_2,BG_rank4
4794,11809,V1_2,Stroma
4945,11896,V1_2,Exclude
4794,11983,V1_2,Stroma
4946,12070,V1_2,Stroma
4794,12157,V1_2,Stroma
4946,12244,V1_2,Stroma
4794,12332,V1_2,Stroma
4946,12419,V1_2,Stroma
4794,12506,V1_2,Stroma
4946,12593,V1_2,Stroma
5242,3005,V1_2,Stroma
5090,3092,V1_2,BG_rank4
5242,3179,V1_2,Stroma
5090,3267,V1_2,Stroma
5242,3354,V1_2,Stroma
5091,3441,V1_2,Stroma
5242,3528,V1_2,Stroma
5091,3615,V1_2,Stroma
5242,3702,V1_2,Stroma
5091,3790,V1_2,Stroma
5243,3877,V1_2,Stroma
5091,3964,V1_2,Stroma
5243,4051,V1_2,Stroma
5091,4138,V1_2,Stroma
5243,4225,V1_2,Stroma
5091,4313,V1_2,Stroma
5243,4400,V1_2,Exclude
5091,4487,V1_2,Stroma
5243,4574,V1_2,BG_rank4
5092,4661,V1_2,Stroma
5243,4748,V1_2,BG_rank4
5092,4836,V1_2,Stroma
5243,4923,V1_2,Exclude
5092,5010,V1_2,Stroma
5244,5097,V1_2,Stroma
5092,5184,V1_2,BG_rank4
5244,5271,V1_2,Stroma
5092,5359,V1_2,Stroma
5244,5446,V1_2,Stroma
5092,5533,V1_2,Stroma
5244,5620,V1_2,Stroma
5092,5707,V1_2,Stroma
5244,5794,V1_2,Stroma
5092,5882,V1_2,Stroma
5244,5969,V1_2,Stroma
5093,6056,V1_2,Stroma
5244,6143,V1_2,Stroma
5093,6230,V1_2,Stroma
5244,6317,V1_2,Stroma
5093,6405,V1_2,Stroma
5245,6492,V1_2,Stroma
5093,6579,V1_2,Stroma
5245,6666,V1_2,Stroma
5093,6753,V1_2,Stroma
5245,6840,V1_2,BG_rank3
5093,6927,V1_2,Stroma
5245,7015,V1_2,BG_rank1
5093,7102,V1_2,Exclude
5245,7189,V1_2,BG_rank3
5094,7276,V1_2,BG_rank1
5245,7363,V1_2,Exclude
5094,7450,V1_2,BG_rank3
5245,7537,V1_2,BG_rank3
5094,7625,V1_2,BG_rank3
5246,7712,V1_2,BG_rank3
5094,7799,V1_2,Exclude
5246,7886,V1_2,BG_rank3
5094,7973,V1_2,Exclude
5246,8060,V1_2,Stroma
5094,8148,V1_2,BG_rank3
5246,8235,V1_2,Stroma
5094,8322,V1_2,BG_rank1
5246,8409,V1_2,Stroma
5095,8496,V1_2,BG_rank3
5246,8583,V1_2,Exclude
5095,8671,V1_2,Stroma
5246,8758,V1_2,BG_rank3
5095,8845,V1_2,Exclude
5247,8932,V1_2,BG_rank3
5095,9019,V1_2,BG_rank3
5247,9106,V1_2,Exclude
5095,9194,V1_2,Stroma
5247,9281,V1_2,BG_rank3
5095,9368,V1_2,Stroma
5247,9455,V1_2,BG_rank1
5095,9542,V1_2,Stroma
5247,9629,V1_2,BG_rank3
5095,9717,V1_2,BG_rank3
5247,9804,V1_2,BG_rank2
5096,9891,V1_2,BG_rank3
5247,9978,V1_2,BG_rank1
5096,10065,V1_2,Exclude
5247,10152,V1_2,Exclude
5096,10240,V1_2,Exclude
5248,10327,V1_2,Stroma
5096,10414,V1_2,BG_rank3
5248,10501,V1_2,Stroma
5096,10588,V1_2,Stroma
5248,10675,V1_2,Stroma
5096,10763,V1_2,Stroma
5248,10850,V1_2,Stroma
5096,10937,V1_2,Stroma
5248,11024,V1_2,Stroma
5097,11111,V1_2,Stroma
5248,11198,V1_2,Stroma
5097,11285,V1_2,Stroma
5248,11373,V1_2,Stroma
5097,11460,V1_2,Exclude
5249,11547,V1_2,Stroma
5097,11634,V1_2,BG_rank2
5249,11721,V1_2,BG_rank3
5097,11808,V1_2,BG_rank2
5249,11895,V1_2,Exclude
5097,11983,V1_2,Exclude
5249,12070,V1_2,Stroma
5097,12157,V1_2,Stroma
5249,12244,V1_2,Stroma
5097,12331,V1_2,Stroma
5249,12418,V1_2,Stroma
5098,12506,V1_2,Stroma
5249,12593,V1_2,Stroma
5545,3005,V1_2,Stroma
5394,3092,V1_2,Stroma
5545,3179,V1_2,Stroma
5394,3266,V1_2,Stroma
5545,3354,V1_2,Stroma
5394,3441,V1_2,Stroma
5546,3528,V1_2,Stroma
5394,3615,V1_2,Stroma
5546,3702,V1_2,Stroma
5394,3789,V1_2,Stroma
5546,3877,V1_2,Stroma
5394,3964,V1_2,Stroma
5546,4051,V1_2,Stroma
5394,4138,V1_2,Stroma
5546,4225,V1_2,BG_rank4
5395,4312,V1_2,Exclude
5546,4399,V1_2,BG_rank4
5395,4487,V1_2,Exclude
5546,4574,V1_2,BG_rank4
5395,4661,V1_2,BG_rank4
5547,4748,V1_2,Stroma
5395,4835,V1_2,BG_rank4
5547,4922,V1_2,Stroma
5395,5010,V1_2,Stroma
5547,5097,V1_2,Stroma
5395,5184,V1_2,Stroma
5547,5271,V1_2,Stroma
5395,5358,V1_2,Stroma
5547,5445,V1_2,BG_rank2
5396,5533,V1_2,BG_rank2
5547,5620,V1_2,Stroma
5396,5707,V1_2,BG_rank4
5547,5794,V1_2,Stroma
5396,5881,V1_2,Stroma
5548,5968,V1_2,Stroma
5396,6056,V1_2,Stroma
5548,6143,V1_2,BG_rank1
5396,6230,V1_2,Stroma
5548,6317,V1_2,Stroma
5396,6404,V1_2,Stroma
5548,6491,V1_2,BG_rank3
5396,6579,V1_2,Stroma
5548,6666,V1_2,Stroma
5396,6753,V1_2,Exclude
5548,6840,V1_2,BG_rank3
5397,6927,V1_2,BG_rank1
5548,7014,V1_2,Stroma
5397,7102,V1_2,BG_rank1
5548,7189,V1_2,BG_rank1
5397,7276,V1_2,BG_rank3
5549,7363,V1_2,BG_rank1
5397,7450,V1_2,BG_rank1
5549,7537,V1_2,BG_rank3
5397,7625,V1_2,BG_rank1
5549,7712,V1_2,Exclude
5397,7799,V1_2,BG_rank1
5549,7886,V1_2,BG_rank1
5397,7973,V1_2,Stroma
5549,8060,V1_2,BG_rank1
5398,8147,V1_2,Exclude
5549,8235,V1_2,BG_rank3
5398,8322,V1_2,BG_rank3
5549,8409,V1_2,BG_rank3
5398,8496,V1_2,BG_rank3
5550,8583,V1_2,Exclude
5398,8670,V1_2,BG_rank3
5550,8757,V1_2,Exclude
5398,8845,V1_2,Exclude
5550,8932,V1_2,Exclude
5398,9019,V1_2,BG_rank1
5550,9106,V1_2,BG_rank1
5398,9193,V1_2,BG_rank3
5550,9280,V1_2,BG_rank1
5399,9368,V1_2,BG_rank3
5550,9455,V1_2,BG_rank3
5399,9542,V1_2,BG_rank1
5550,9629,V1_2,BG_rank3
5399,9716,V1_2,BG_rank2
5550,9803,V1_2,Exclude
5399,9891,V1_2,BG_rank3
5551,9978,V1_2,Stroma
5399,10065,V1_2,Stroma
5551,10152,V1_2,Stroma
5399,10239,V1_2,Stroma
5551,10326,V1_2,BG_rank3
5399,10414,V1_2,Stroma
5551,10501,V1_2,BG_rank2
5399,10588,V1_2,Exclude
5551,10675,V1_2,BG_rank1
5400,10762,V1_2,Exclude
5551,10849,V1_2,BG_rank1
5400,10937,V1_2,Stroma
5551,11024,V1_2,BG_rank3
5400,11111,V1_2,Exclude
5552,11198,V1_2,BG_rank1
5400,11285,V1_2,Stroma
5552,11372,V1_2,BG_rank1
5400,11460,V1_2,Stroma
5552,11547,V1_2,BG_rank1
5400,11634,V1_2,Stroma
5552,11721,V1_2,Stroma
5400,11808,V1_2,Exclude
5552,11895,V1_2,Stroma
5401,11983,V1_2,BG_rank1
5552,12070,V1_2,Stroma
5401,12157,V1_2,Stroma
5552,12244,V1_2,Stroma
5401,12331,V1_2,Stroma
5553,12418,V1_2,Stroma
5401,12505,V1_2,Stroma
5553,12593,V1_2,Stroma
5848,2830,V1_2,Stroma
5697,2918,V1_2,Stroma
5849,3005,V1_2,Stroma
5697,3092,V1_2,Stroma
5849,3179,V1_2,Stroma
5697,3266,V1_2,Stroma
5849,3353,V1_2,Stroma
5697,3441,V1_2,Stroma
5849,3528,V1_2,Stroma
5697,3615,V1_2,Stroma
5849,3702,V1_2,BG_rank4
5697,3789,V1_2,Stroma
5849,3876,V1_2,BG_rank4
5698,3964,V1_2,BG_rank4
5849,4051,V1_2,BG_rank4
5698,4138,V1_2,BG_rank4
5849,4225,V1_2,BG_rank4
5698,4312,V1_2,BG_rank4
5850,4399,V1_2,Stroma
5698,4487,V1_2,Stroma
5850,4574,V1_2,Stroma
5698,4661,V1_2,Stroma
5850,4748,V1_2,Stroma
5698,4835,V1_2,Stroma
5850,4922,V1_2,Exclude
5698,5009,V1_2,Stroma
5850,5097,V1_2,Stroma
5699,5184,V1_2,Stroma
5850,5271,V1_2,Stroma
5699,5358,V1_2,Stroma
5850,5445,V1_2,Stroma
5699,5532,V1_2,Stroma
5851,5619,V1_2,Stroma
5699,5707,V1_2,Stroma
5851,5794,V1_2,BG_rank4
5699,5881,V1_2,BG_rank2
5851,5968,V1_2,BG_rank1
5699,6055,V1_2,BG_rank1
5851,6142,V1_2,Stroma
5699,6230,V1_2,Stroma
5851,6317,V1_2,BG_rank2
5700,6404,V1_2,BG_rank3
5851,6491,V1_2,Exclude
5700,6578,V1_2,BG_rank2
5851,6665,V1_2,Stroma
5700,6753,V1_2,BG_rank1
5852,6840,V1_2,Exclude
5700,6927,V1_2,Stroma
5852,7014,V1_2,BG_rank1
5700,7101,V1_2,BG_rank3
5852,7188,V1_2,BG_rank1
5700,7276,V1_2,BG_rank1
5852,7363,V1_2,Exclude
5700,7450,V1_2,BG_rank1
5852,7537,V1_2,Exclude
5700,7624,V1_2,BG_rank1
5852,7711,V1_2,Exclude
5701,7799,V1_2,BG_rank1
5852,7886,V1_2,Exclude
5701,7973,V1_2,BG_rank3
5852,8060,V1_2,BG_rank3
5701,8147,V1_2,BG_rank3
5853,8234,V1_2,BG_rank3
5701,8322,V1_2,BG_rank3
5853,8409,V1_2,BG_rank1
5701,8496,V1_2,BG_rank3
5853,8583,V1_2,BG_rank2
5701,8670,V1_2,Exclude
5853,8757,V1_2,BG_rank3
5701,8845,V1_2,BG_rank1
5853,8932,V1_2,BG_rank1
5702,9019,V1_2,Exclude
5853,9106,V1_2,BG_rank1
5702,9193,V1_2,BG_rank1
5853,9280,V1_2,BG_rank1
5702,9367,V1_2,BG_rank1
5854,9455,V1_2,BG_rank3
5702,9542,V1_2,BG_rank1
5854,9629,V1_2,Exclude
5702,9716,V1_2,BG_rank1
5854,9803,V1_2,Exclude
5702,9890,V1_2,Exclude
5854,9977,V1_2,Stroma
5702,10065,V1_2,BG_rank1
5854,10152,V1_2,Stroma
5702,10239,V1_2,BG_rank3
5854,10326,V1_2,Stroma
5703,10413,V1_2,BG_rank2
5854,10500,V1_2,Exclude
5703,10588,V1_2,Exclude
5854,10675,V1_2,Exclude
5703,10762,V1_2,Exclude
5855,10849,V1_2,Stroma
5703,10936,V1_2,Exclude
5855,11023,V1_2,BG_rank3
5703,11111,V1_2,BG_rank1
5855,11198,V1_2,Exclude
5703,11285,V1_2,BG_rank2
5855,11372,V1_2,BG_rank1
5703,11459,V1_2,BG_rank3
5855,11546,V1_2,BG_rank1
5704,11634,V1_2,Stroma
5855,11721,V1_2,Stroma
5704,11808,V1_2,Stroma
5855,11895,V1_2,Stroma
5704,11982,V1_2,Stroma
5856,12069,V1_2,Stroma
5704,12157,V1_2,Stroma
5856,12244,V1_2,Stroma
5704,12331,V1_2,Stroma
5856,12418,V1_2,BG_rank2
5704,12505,V1_2,BG_rank4
5856,12592,V1_2,Stroma
6000,2917,V1_2,Stroma
6152,3004,V1_2,Stroma
6000,3092,V1_2,Stroma
6152,3179,V1_2,Stroma
6000,3266,V1_2,Stroma
6152,3353,V1_2,Stroma
6001,3440,V1_2,Stroma
6152,3527,V1_2,BG_rank4
6001,3615,V1_2,Stroma
6152,3702,V1_2,BG_rank2
6001,3789,V1_2,Stroma
6153,3876,V1_2,BG_rank4
6001,3963,V1_2,BG_rank4
6153,4050,V1_2,BG_rank3
6001,4138,V1_2,BG_rank4
6153,4225,V1_2,BG_rank2
6153,4399,V1_2,BG_rank4
6001,4486,V1_2,Stroma
6153,4573,V1_2,Stroma
6001,4661,V1_2,Stroma
6153,4748,V1_2,Stroma
6002,4835,V1_2,Exclude
6153,4922,V1_2,Stroma
6002,5009,V1_2,Exclude
6153,5096,V1_2,Stroma
6002,5184,V1_2,Stroma
6154,5271,V1_2,Stroma
6002,5358,V1_2,Stroma
6154,5445,V1_2,Stroma
6002,5532,V1_2,Stroma
6154,5619,V1_2,Stroma
6002,5707,V1_2,BG_rank2
6154,5794,V1_2,Stroma
6002,5881,V1_2,Stroma
6154,5968,V1_2,BG_rank3
6003,6055,V1_2,Exclude
6154,6142,V1_2,BG_rank3
6003,6229,V1_2,BG_rank1
6154,6317,V1_2,Stroma
6003,6404,V1_2,BG_rank1
6155,6491,V1_2,BG_rank3
6003,6578,V1_2,Stroma
6155,6665,V1_2,BG_rank1
6003,6752,V1_2,BG_rank1
6155,6839,V1_2,BG_rank3
6003,6927,V1_2,BG_rank3
6155,7014,V1_2,Stroma
6003,7101,V1_2,Exclude
6155,7188,V1_2,BG_rank1
6004,7275,V1_2,Stroma
6155,7362,V1_2,BG_rank1
6004,7450,V1_2,BG_rank1
6155,7537,V1_2,BG_rank3
6004,7624,V1_2,BG_rank1
6156,7711,V1_2,BG_rank2
6004,7798,V1_2,BG_rank3
6156,7885,V1_2,BG_rank4
6004,7973,V1_2,BG_rank2
6156,8060,V1_2,Stroma
6004,8147,V1_2,Exclude
6156,8234,V1_2,BG_rank4
6004,8321,V1_2,BG_rank3
6156,8408,V1_2,BG_rank2
6004,8496,V1_2,BG_rank3
6156,8583,V1_2,BG_rank2
6005,8670,V1_2,BG_rank3
6156,8757,V1_2,BG_rank2
6005,8844,V1_2,BG_rank3
6156,8931,V1_2,Stroma
6005,9019,V1_2,BG_rank3
6157,9106,V1_2,Exclude
6005,9193,V1_2,BG_rank1
6157,9280,V1_2,BG_rank1
6005,9367,V1_2,BG_rank1
6157,9454,V1_2,Stroma
6005,9542,V1_2,Stroma
6157,9629,V1_2,Stroma
6005,9716,V1_2,Stroma
6157,9803,V1_2,Stroma
6006,9890,V1_2,Stroma
6157,9977,V1_2,Stroma
6006,10065,V1_2,Stroma
6157,10152,V1_2,Stroma
6006,10239,V1_2,Stroma
6158,10326,V1_2,Stroma
6006,10413,V1_2,Exclude
6158,10500,V1_2,Exclude
6006,10587,V1_2,BG_rank3
6158,10675,V1_2,Stroma
6006,10762,V1_2,Exclude
6158,10849,V1_2,Stroma
6006,10936,V1_2,BG_rank1
6158,11023,V1_2,BG_rank1
6006,11110,V1_2,BG_rank1
6158,11198,V1_2,BG_rank1
6007,11285,V1_2,BG_rank2
6158,11372,V1_2,BG_rank1
6007,11459,V1_2,BG_rank3
6158,11546,V1_2,Stroma
6007,11633,V1_2,BG_rank1
6159,11720,V1_2,Stroma
6007,11808,V1_2,BG_rank3
6159,11895,V1_2,Stroma
6007,11982,V1_2,BG_rank3
6159,12069,V1_2,BG_rank4
6007,12156,V1_2,BG_rank3
6159,12243,V1_2,Stroma
6007,12331,V1_2,BG_rank4
6159,12418,V1_2,Stroma
6008,12505,V1_2,Stroma
6159,12592,V1_2,BG_rank1
6455,3004,V1_2,BG_rank4
6304,3091,V1_2,BG_rank4
6455,3179,V1_2,Stroma
6304,3266,V1_2,Stroma
6455,3353,V1_2,BG_rank4
6304,3440,V1_2,Stroma
6456,3527,V1_2,BG_rank4
6304,3614,V1_2,BG_rank2
6456,3701,V1_2,Stroma
6304,3789,V1_2,BG_rank4
6456,3876,V1_2,Exclude
6304,3963,V1_2,Exclude
6456,4050,V1_2,BG_rank4
6304,4137,V1_2,Exclude
6456,4224,V1_2,Exclude
6305,4312,V1_2,Exclude
6456,4399,V1_2,BG_rank4
6305,4486,V1_2,Stroma
6456,4573,V1_2,Stroma
6305,4660,V1_2,Stroma
6457,4747,V1_2,Stroma
6305,4835,V1_2,Stroma
6457,4922,V1_2,Stroma
6305,5009,V1_2,Stroma
6457,5096,V1_2,Stroma
6305,5183,V1_2,Stroma
6457,5270,V1_2,Stroma
6305,5358,V1_2,Stroma
6457,5445,V1_2,BG_rank1
6305,5532,V1_2,Stroma
6457,5619,V1_2,Stroma
6306,5706,V1_2,Stroma
6457,5793,V1_2,Stroma
6306,5881,V1_2,BG_rank3
6457,5968,V1_2,Exclude
6306,6055,V1_2,Exclude
6458,6142,V1_2,BG_rank3
6306,6229,V1_2,BG_rank3
6458,6316,V1_2,BG_rank3
6306,6404,V1_2,BG_rank3
6458,6491,V1_2,BG_rank1
6306,6578,V1_2,BG_rank3
6458,6665,V1_2,BG_rank3
6306,6752,V1_2,BG_rank3
6458,6839,V1_2,BG_rank1
6307,6927,V1_2,Stroma
6458,7014,V1_2,BG_rank3
6307,7101,V1_2,BG_rank3
6458,7188,V1_2,BG_rank1
6307,7275,V1_2,BG_rank1
6459,7362,V1_2,Exclude
6307,7449,V1_2,Exclude
6459,7537,V1_2,Stroma
6307,7624,V1_2,Exclude
6459,7711,V1_2,Stroma
6307,7798,V1_2,Stroma
6459,7885,V1_2,BG_rank3
6307,7972,V1_2,Stroma
6459,8059,V1_2,Exclude
6308,8147,V1_2,Exclude
6459,8234,V1_2,BG_rank3
6308,8321,V1_2,Exclude
6459,8408,V1_2,Stroma
6308,8495,V1_2,Exclude
6460,8582,V1_2,Stroma
6308,8670,V1_2,Stroma
6460,8757,V1_2,BG_rank3
6308,8844,V1_2,Stroma
6460,8931,V1_2,BG_rank2
6308,9018,V1_2,Stroma
6460,9105,V1_2,BG_rank1
6308,9193,V1_2,BG_rank1
6460,9280,V1_2,Exclude
6308,9367,V1_2,BG_rank3
6460,9454,V1_2,Stroma
6309,9541,V1_2,Stroma
6460,9628,V1_2,Stroma
6309,9716,V1_2,Stroma
6460,9803,V1_2,BG_rank1
6309,9890,V1_2,Stroma
6461,9977,V1_2,Exclude
6309,10064,V1_2,Stroma
6461,10151,V1_2,Exclude
6309,10239,V1_2,Stroma
6461,10326,V1_2,BG_rank3
6309,10413,V1_2,BG_rank3
6461,10500,V1_2,Exclude
6309,10587,V1_2,BG_rank1
6461,10674,V1_2,Stroma
6310,10762,V1_2,Stroma
6461,10849,V1_2,Stroma
6310,10936,V1_2,Exclude
6461,11023,V1_2,Stroma
6310,11110,V1_2,Exclude
6462,11197,V1_2,Stroma
6310,11285,V1_2,BG_rank3
6462,11372,V1_2,Stroma
6310,11459,V1_2,BG_rank3
6462,11546,V1_2,BG_rank2
6310,11633,V1_2,BG_rank2
6462,11720,V1_2,Stroma
6310,11808,V1_2,Stroma
6462,11895,V1_2,Stroma
6310,11982,V1_2,Stroma
6462,12069,V1_2,Stroma
6311,12156,V1_2,Stroma
6462,12243,V1_2,BG_rank3
6311,12330,V1_2,Stroma
6462,12418,V1_2,Exclude
6311,12505,V1_2,BG_rank1
6463,12592,V1_2,BG_rank1
6607,2917,V1_2,Stroma
6758,3004,V1_2,Stroma
6607,3091,V1_2,Stroma
6759,3178,V1_2,BG_rank4
6607,3266,V1_2,BG_rank4
6759,3353,V1_2,BG_rank4
6607,3440,V1_2,BG_rank4
6759,3527,V1_2,BG_rank4
6607,3614,V1_2,BG_rank4
6759,3701,V1_2,BG_rank4
6607,3789,V1_2,BG_rank4
6759,3876,V1_2,BG_rank4
6608,3963,V1_2,BG_rank4
6759,4050,V1_2,BG_rank4
6608,4137,V1_2,Exclude
6759,4224,V1_2,BG_rank4
6608,4311,V1_2,Exclude
6760,4399,V1_2,BG_rank4
6608,4486,V1_2,Stroma
6760,4573,V1_2,Stroma
6608,4660,V1_2,Stroma
6760,4747,V1_2,Stroma
6608,4834,V1_2,Stroma
6760,4921,V1_2,Stroma
6608,5009,V1_2,BG_rank2
6760,5096,V1_2,Stroma
6609,5183,V1_2,BG_rank3
6760,5270,V1_2,BG_rank2
6609,5357,V1_2,BG_rank3
6760,5444,V1_2,BG_rank2
6609,5532,V1_2,Stroma
6761,5619,V1_2,Stroma
6609,5706,V1_2,Stroma
6761,5793,V1_2,Stroma
6609,5880,V1_2,Stroma
6761,5967,V1_2,BG_rank3
6609,6055,V1_2,BG_rank1
6761,6142,V1_2,BG_rank3
6609,6229,V1_2,BG_rank1
6761,6316,V1_2,BG_rank1
6609,6403,V1_2,Exclude
6761,6490,V1_2,BG_rank1
6610,6578,V1_2,BG_rank1
6761,6665,V1_2,Exclude
6610,6752,V1_2,BG_rank3
6761,6839,V1_2,BG_rank3
6610,6926,V1_2,BG_rank3
6762,7013,V1_2,BG_rank3
6610,7101,V1_2,BG_rank1
6762,7188,V1_2,BG_rank3
6610,7275,V1_2,BG_rank2
6762,7362,V1_2,BG_rank1
6610,7449,V1_2,BG_rank3
6762,7536,V1_2,BG_rank1
6610,7624,V1_2,BG_rank3
6762,7711,V1_2,Exclude
6611,7798,V1_2,Exclude
6762,7885,V1_2,BG_rank2
6611,7972,V1_2,BG_rank3
6762,8059,V1_2,BG_rank3
6611,8147,V1_2,BG_rank2
6763,8234,V1_2,BG_rank1
6611,8321,V1_2,BG_rank1
6763,8408,V1_2,Stroma
6611,8495,V1_2,Stroma
6763,8582,V1_2,Stroma
6611,8669,V1_2,Stroma
6763,8757,V1_2,Stroma
6611,8844,V1_2,BG_rank1
6763,8931,V1_2,Stroma
6612,9018,V1_2,BG_rank1
6763,9105,V1_2,BG_rank1
6612,9192,V1_2,BG_rank1
